Ride_ID,Timestamp,Origin_Latitude,Origin_Longitude,Destination_Latitude,Destination_Longitude,Distance_km,Duration_min,Fare,Payment_Method,User_ID,User_Age,User_Gender,Driver_ID,Driver_Rating,Vehicle_Type,Surge_Multiplier,Ride_Canceled
RIDE00899,2023-08-15 16:54:20,40.63264,-73.9664,40.86446,-74.1329,20.52,57.2,26.42,Wallet,USER0059,62,Female,DRIVER074,4.6,Economy,2.0,Yes
RIDE00900,2023-09-28 22:29:42,40.54238,-73.73257,40.83839,-73.90411,5.76,39.5,9.49,Credit Card,USER0012,45,Non-binary,DRIVER129,4.0,SUV,1.0,No
RIDE00901,2023-01-08 05:24:03,40.5888,-74.13244,40.61482,-73.83545,2.19,18.5,31.52,Cash,USER0416,19,Female,DRIVER160,4.4,SUV,1.2,Yes
RIDE00902,2023-11-29 05:36:11,40.7232,-73.93036,40.77474,-73.92508,12.85,37.2,31.92,Cash,USER0066,63,Female,DRIVER011,4.2,SUV,1.2,Yes
RIDE00903,2023-12-09 10:16:49,40.58841,-73.97173,40.59539,-73.87512,2.12,53.0,18.5,Wallet,USER0413,51,Male,DRIVER081,4.1,Economy,1.0,No
RIDE00904,2023-10-25 12:43:33,40.68523,-73.76135,40.51108,-73.97197,7.59,17.1,5.43,Credit Card,USER0391,62,Female,DRIVER098,4.8,Economy,1.0,Yes
RIDE00905,2023-08-12 12:09:57,40.77617,-73.88011,40.62422,-73.86174,3.86,15.8,24.34,Credit Card,USER0055,41,Non-binary,DRIVER121,4.9,SUV,1.2,No
RIDE00906,2023-05-28 14:11:35,40.89908,-73.74554,40.89652,-74.12838,11.87,30.9,45.72,Wallet,USER0125,58,Non-binary,DRIVER011,4.0,Luxury,1.0,No
RIDE00907,2023-07-05 16:53:19,40.61817,-74.08644,40.86226,-73.88522,15.43,31.6,37.4,Cash,USER0039,52,Female,DRIVER130,4.4,Luxury,2.0,No
RIDE00908,2023-01-03 01:28:26,40.53434,-74.04607,40.60908,-73.88344,15.19,15.3,24.92,Credit Card,USER0091,24,Non-binary,DRIVER112,4.3,Economy,1.0,No
RIDE00909,2023-05-17 13:16:08,40.79206,-74.12214,40.81587,-73.84278,6.67,32.3,33.92,Wallet,USER0192,44,Female,DRIVER120,4.7,SUV,2.0,No
RIDE00910,2023-04-26 00:28:41,40.63723,-73.93834,40.72028,-73.87611,1.51,12.2,31.5,Cash,USER0034,48,Non-binary,DRIVER007,4.5,Luxury,1.5,No
RIDE00911,2023-10-20 12:43:13,40.70845,-74.13185,40.51689,-74.11798,1.43,39.9,33.57,Wallet,USER0079,20,Non-binary,DRIVER012,4.2,SUV,2.0,No
RIDE00912,2023-06-01 04:30:04,40.53905,-73.93245,40.81289,-74.04182,19.8,9.9,39.0,Cash,USER0293,35,Male,DRIVER154,4.8,Economy,1.0,Yes
RIDE00913,2023-11-28 22:13:21,40.68098,-73.95403,40.8586,-74.01053,14.82,33.4,49.65,Wallet,USER0411,45,Male,DRIVER013,4.3,Luxury,1.2,No
RIDE00914,2023-12-13 06:46:35,40.51787,-74.05019,40.61919,-74.07625,1.11,44.8,16.33,Credit Card,USER0122,53,Male,DRIVER001,4.6,Economy,1.2,No
RIDE00915,2023-11-21 12:30:26,40.50903,-73.80102,40.88204,-73.93426,12.08,16.8,23.32,Wallet,USER0399,62,Female,DRIVER170,4.1,Economy,1.0,No
RIDE00916,2023-06-12 22:08:22,40.54375,-73.80162,40.76867,-73.99661,4.15,28.9,17.18,Wallet,USER0045,45,Female,DRIVER067,4.3,Luxury,1.0,No
RIDE00917,2023-07-29 19:08:13,40.87197,-74.10571,40.65876,-74.15551,24.2,32.0,33.4,Cash,USER0443,22,Male,DRIVER063,3.8,Economy,1.5,No
RIDE00918,2023-10-18 16:27:46,40.7064,-73.98145,40.8371,-73.81096,1.89,38.6,19.79,Cash,USER0039,22,Female,DRIVER097,4.2,Luxury,1.2,No
RIDE00919,2023-10-13 16:53:30,40.6324,-73.84253,40.72839,-73.80095,13.8,44.0,26.75,Wallet,USER0005,23,Female,DRIVER089,3.7,SUV,1.5,No
RIDE00920,2023-08-01 19:03:26,40.68482,-73.78579,40.54826,-74.15103,13.66,7.1,17.77,Credit Card,USER0371,34,Male,DRIVER163,4.2,SUV,1.0,No
RIDE00921,2023-11-07 21:44:01,40.7519,-74.1604,40.73217,-74.08889,9.1,42.8,34.04,Cash,USER0007,60,Male,DRIVER088,3.6,Economy,2.0,No
RIDE00922,2023-08-23 08:33:58,40.76292,-73.94169,40.7101,-73.80863,1.39,38.7,16.89,Credit Card,USER0378,40,Male,DRIVER023,4.5,Economy,2.0,Yes
RIDE00923,2023-12-15 16:25:37,40.79496,-73.89339,40.5361,-73.93676,12.28,39.7,28.95,Wallet,USER0414,48,Male,DRIVER093,3.8,SUV,1.2,Yes
RIDE00924,2023-03-27 21:14:11,40.67983,-74.06407,40.80928,-73.90559,20.92,17.9,20.35,Cash,USER0175,43,Non-binary,DRIVER186,4.7,SUV,1.2,No
RIDE00925,2023-07-09 01:44:21,40.50178,-73.93403,40.83293,-74.15223,10.96,24.2,35.5,Cash,USER0446,50,Non-binary,DRIVER133,4.6,SUV,1.0,Yes
RIDE00926,2023-03-27 11:49:15,40.61134,-74.106,40.82234,-73.91392,8.22,34.2,27.64,Wallet,USER0466,33,Female,DRIVER071,4.9,Luxury,1.2,No
RIDE00927,2023-04-16 08:00:22,40.8184,-74.13169,40.8742,-74.06447,8.61,57.5,33.17,Wallet,USER0317,26,Female,DRIVER136,4.5,Economy,1.0,Yes
RIDE00928,2023-06-19 00:43:33,40.8198,-73.97233,40.54273,-74.17602,9.3,53.3,10.02,Wallet,USER0037,25,Male,DRIVER039,4.9,Luxury,2.0,Yes
RIDE00929,2023-07-08 19:49:09,40.64632,-73.84976,40.60982,-73.82406,2.91,51.2,39.05,Cash,USER0080,19,Non-binary,DRIVER104,4.9,Luxury,2.0,Yes
RIDE00930,2023-01-12 15:12:36,40.54558,-74.03968,40.84516,-73.79696,19.59,53.1,13.2,Cash,USER0299,28,Male,DRIVER097,4.9,Economy,1.0,Yes
RIDE00931,2023-06-01 13:47:05,40.69579,-73.71514,40.71339,-73.80563,12.85,41.7,5.29,Credit Card,USER0321,23,Female,DRIVER145,4.0,Luxury,1.0,Yes
RIDE00932,2023-05-11 10:38:54,40.62536,-73.71383,40.54518,-73.75899,2.13,32.0,45.2,Wallet,USER0495,54,Male,DRIVER032,3.8,SUV,1.5,No
RIDE00933,2023-09-17 14:27:16,40.65702,-74.13748,40.68994,-73.90384,8.16,39.7,27.93,Wallet,USER0447,29,Male,DRIVER061,4.4,SUV,2.0,No
RIDE00934,2023-09-21 00:20:12,40.64079,-74.1959,40.61109,-73.85667,24.62,37.9,27.31,Cash,USER0497,60,Non-binary,DRIVER106,4.4,Economy,1.5,No
RIDE00935,2023-11-06 21:41:47,40.56901,-74.19264,40.55796,-73.87122,12.84,34.9,13.05,Credit Card,USER0236,30,Female,DRIVER039,4.4,Economy,2.0,Yes
RIDE00936,2023-06-07 10:26:28,40.82025,-73.98988,40.6471,-73.91622,16.39,21.2,39.22,Wallet,USER0324,46,Non-binary,DRIVER069,4.6,SUV,2.0,Yes
RIDE00937,2023-10-09 01:47:30,40.73607,-73.9508,40.75816,-73.74078,22.85,17.0,35.28,Wallet,USER0448,60,Female,DRIVER131,4.8,SUV,2.0,No
RIDE00938,2023-03-06 16:38:56,40.62527,-73.85153,40.51392,-74.01492,21.23,58.0,9.26,Wallet,USER0170,52,Non-binary,DRIVER059,4.9,Luxury,1.0,Yes
RIDE00939,2023-11-23 14:31:45,40.54678,-74.15989,40.81958,-73.86089,23.5,54.3,43.79,Cash,USER0403,41,Female,DRIVER083,4.6,Luxury,2.0,Yes
RIDE00940,2023-07-01 10:22:16,40.55654,-74.12696,40.86698,-73.97111,3.47,47.0,20.41,Credit Card,USER0341,53,Female,DRIVER095,4.7,Luxury,1.2,Yes
RIDE00941,2023-12-24 05:27:54,40.73857,-74.00379,40.60119,-74.023,6.38,28.1,35.91,Wallet,USER0055,34,Male,DRIVER170,4.5,SUV,2.0,No
RIDE00942,2023-02-19 02:37:45,40.66922,-74.1092,40.75558,-74.05659,20.81,29.6,42.02,Credit Card,USER0314,48,Male,DRIVER013,4.4,Economy,1.2,No
RIDE00943,2023-08-30 00:15:53,40.71495,-74.07496,40.86126,-73.9397,4.33,18.6,13.71,Wallet,USER0063,22,Female,DRIVER094,4.5,Luxury,1.0,No
RIDE00944,2023-07-27 16:16:09,40.87228,-74.19369,40.71396,-73.73809,24.84,28.4,9.89,Cash,USER0029,60,Non-binary,DRIVER080,3.9,Luxury,2.0,Yes
RIDE00945,2023-01-11 05:30:13,40.56675,-73.84266,40.67696,-73.88218,21.67,14.7,15.43,Wallet,USER0361,29,Male,DRIVER044,4.3,Economy,1.5,No
RIDE00946,2023-12-19 12:47:53,40.57484,-73.71251,40.8843,-74.04717,18.38,57.6,18.82,Credit Card,USER0072,55,Male,DRIVER148,3.9,Economy,1.5,Yes
RIDE00947,2023-06-03 04:29:46,40.74776,-73.70273,40.86717,-73.77738,6.43,41.3,18.74,Credit Card,USER0103,44,Male,DRIVER097,3.7,Economy,1.0,Yes
RIDE00948,2023-08-18 06:11:03,40.88074,-73.83234,40.87453,-74.16165,3.11,24.1,39.49,Wallet,USER0471,25,Female,DRIVER187,4.5,SUV,1.5,Yes
RIDE00949,2023-08-08 22:11:11,40.57805,-73.867,40.61897,-74.15318,18.38,26.9,26.23,Credit Card,USER0382,53,Non-binary,DRIVER011,4.6,SUV,1.5,No
RIDE00950,2023-09-15 20:09:30,40.72463,-74.00544,40.56409,-74.15771,20.49,12.0,35.81,Wallet,USER0475,20,Non-binary,DRIVER142,3.9,SUV,1.5,Yes
RIDE00951,2023-01-11 03:06:48,40.66365,-73.73189,40.62687,-73.73521,20.59,53.5,46.74,Cash,USER0042,32,Non-binary,DRIVER183,4.4,SUV,1.5,Yes
RIDE00952,2023-02-02 02:53:29,40.78406,-73.83588,40.75777,-74.19465,13.9,51.2,14.46,Wallet,USER0096,30,Non-binary,DRIVER011,4.8,Luxury,1.0,Yes
RIDE00953,2023-09-07 11:41:56,40.5669,-73.92521,40.60961,-73.86148,1.12,52.5,35.23,Credit Card,USER0047,27,Non-binary,DRIVER161,3.8,Economy,2.0,Yes
RIDE00954,2023-06-16 15:27:38,40.81835,-73.95939,40.81178,-74.13179,17.52,38.1,19.57,Wallet,USER0368,37,Female,DRIVER121,4.3,Luxury,2.0,Yes
RIDE00955,2023-02-22 03:31:06,40.51308,-74.01979,40.79478,-73.85744,2.26,42.8,13.64,Credit Card,USER0488,26,Non-binary,DRIVER014,4.0,SUV,2.0,Yes
RIDE00956,2023-12-03 13:10:03,40.61547,-73.86665,40.63309,-73.9338,22.2,6.6,22.83,Credit Card,USER0047,65,Female,DRIVER105,4.1,SUV,1.2,Yes
RIDE00957,2023-06-29 09:10:39,40.72626,-74.08202,40.86742,-74.19305,2.03,19.7,12.73,Wallet,USER0002,62,Non-binary,DRIVER054,4.2,Luxury,1.5,No
RIDE00958,2023-03-12 17:23:07,40.69813,-74.19247,40.56414,-73.7843,2.15,16.8,12.11,Credit Card,USER0222,43,Non-binary,DRIVER062,4.5,Economy,1.2,Yes
RIDE00959,2023-01-20 09:17:53,40.72909,-73.90765,40.52655,-73.98751,8.3,51.8,34.82,Credit Card,USER0406,18,Non-binary,DRIVER106,4.6,Economy,1.2,No
RIDE00960,2023-04-12 17:25:36,40.71724,-74.07846,40.79169,-74.02747,7.33,27.5,19.66,Credit Card,USER0352,41,Non-binary,DRIVER155,4.8,Luxury,2.0,No
RIDE00961,2023-05-28 17:14:02,40.71682,-73.90946,40.63071,-73.86941,17.51,35.9,28.24,Wallet,USER0120,21,Male,DRIVER158,3.8,Luxury,1.5,Yes
RIDE00962,2023-05-08 11:11:06,40.804,-73.8558,40.80479,-73.70042,20.0,22.8,26.32,Cash,USER0108,50,Female,DRIVER143,4.7,Luxury,1.0,No
RIDE00963,2023-03-24 13:37:00,40.58742,-73.8146,40.5735,-73.85796,10.11,42.1,31.79,Wallet,USER0026,18,Non-binary,DRIVER118,3.9,SUV,1.5,No
RIDE00964,2023-06-26 06:37:54,40.7944,-73.95004,40.75644,-73.97567,17.77,27.6,23.76,Credit Card,USER0368,25,Male,DRIVER159,4.9,Luxury,2.0,No
RIDE00965,2023-05-07 05:11:01,40.59901,-74.03079,40.58003,-73.73491,23.2,49.5,37.69,Cash,USER0041,51,Female,DRIVER091,4.4,SUV,1.2,Yes
RIDE00966,2023-05-12 05:47:26,40.51289,-73.82022,40.73032,-73.7481,15.0,28.4,15.29,Credit Card,USER0199,60,Non-binary,DRIVER005,3.9,SUV,2.0,No
RIDE00967,2023-10-23 18:50:35,40.84488,-74.02224,40.59984,-74.01647,3.88,19.3,16.83,Credit Card,USER0165,35,Non-binary,DRIVER198,3.9,SUV,1.2,No
RIDE00968,2023-12-08 00:06:56,40.84612,-73.93182,40.80704,-74.02335,8.66,8.0,47.04,Cash,USER0321,55,Non-binary,DRIVER160,4.7,Luxury,1.2,No
RIDE00969,2023-05-28 08:11:43,40.82476,-73.95608,40.55204,-73.95225,4.55,31.7,42.55,Wallet,USER0272,51,Female,DRIVER200,4.7,Luxury,1.2,No
RIDE00970,2023-04-19 12:17:31,40.79505,-73.92082,40.66413,-73.71514,15.02,17.0,21.69,Wallet,USER0099,18,Non-binary,DRIVER163,4.4,Luxury,2.0,No
RIDE00971,2023-10-20 02:03:27,40.84442,-74.02634,40.6806,-73.86047,21.4,40.0,18.78,Wallet,USER0244,37,Female,DRIVER135,4.6,Luxury,1.2,No
RIDE00972,2023-11-20 17:01:55,40.67127,-73.83341,40.5534,-73.77461,22.49,7.5,37.7,Cash,USER0419,26,Male,DRIVER048,3.8,Economy,2.0,Yes
RIDE00973,2023-06-13 02:28:29,40.81394,-74.01112,40.73721,-74.05497,16.29,29.6,42.32,Cash,USER0102,38,Female,DRIVER033,4.2,Luxury,1.0,No
RIDE00974,2023-04-08 00:58:13,40.82218,-74.07465,40.61272,-74.06762,17.04,17.2,19.19,Cash,USER0363,33,Female,DRIVER017,4.7,Luxury,1.0,No
RIDE00975,2023-11-21 02:25:59,40.71291,-73.84669,40.64704,-73.88441,13.52,53.2,18.86,Wallet,USER0254,48,Male,DRIVER016,4.8,Luxury,1.5,Yes
RIDE00976,2023-02-01 06:28:56,40.56735,-73.92863,40.65093,-73.73847,6.77,34.5,30.35,Cash,USER0310,31,Female,DRIVER069,4.2,Economy,1.2,No
RIDE00977,2023-07-02 01:56:21,40.61705,-73.91665,40.72816,-73.72043,12.47,47.9,39.32,Credit Card,USER0362,30,Non-binary,DRIVER013,3.8,Economy,1.5,Yes
RIDE00978,2023-01-08 21:00:02,40.88096,-74.03816,40.50919,-73.75329,12.76,11.1,5.26,Cash,USER0096,60,Non-binary,DRIVER032,3.8,Luxury,1.2,No
RIDE00979,2023-10-18 09:37:12,40.86006,-73.76617,40.7448,-73.75375,7.73,58.3,47.3,Credit Card,USER0241,48,Male,DRIVER101,3.6,Luxury,2.0,No
RIDE00980,2023-07-29 06:11:26,40.55424,-73.76972,40.53559,-74.17125,19.54,38.6,7.49,Credit Card,USER0148,48,Female,DRIVER065,3.6,Luxury,1.2,Yes
RIDE00981,2023-01-21 14:11:16,40.66464,-73.93443,40.60471,-73.96982,12.58,12.1,23.4,Cash,USER0375,48,Female,DRIVER136,3.9,Luxury,1.5,Yes
RIDE00982,2023-05-16 08:24:36,40.61093,-73.79029,40.51991,-74.14642,3.2,34.7,34.06,Cash,USER0347,31,Female,DRIVER032,4.9,Luxury,1.5,No
RIDE00983,2023-03-29 07:54:07,40.78057,-73.97296,40.74016,-73.83878,19.39,57.3,11.3,Credit Card,USER0304,24,Non-binary,DRIVER143,4.2,Luxury,1.5,No
RIDE00984,2023-09-10 14:10:36,40.5585,-73.94702,40.88321,-74.19557,18.07,6.2,25.56,Wallet,USER0443,29,Non-binary,DRIVER136,4.3,Luxury,1.2,Yes
RIDE00985,2023-01-27 08:50:28,40.59902,-73.75853,40.7269,-74.10123,9.47,25.9,17.34,Cash,USER0441,42,Male,DRIVER190,4.2,SUV,1.0,Yes
RIDE00986,2023-10-31 13:15:58,40.65708,-74.01796,40.71034,-73.75075,21.05,47.9,41.83,Cash,USER0032,53,Female,DRIVER002,3.7,Economy,1.0,No
RIDE00987,2023-09-11 17:00:34,40.75296,-74.03965,40.87131,-73.74345,6.82,23.3,14.1,Cash,USER0227,58,Non-binary,DRIVER067,4.2,SUV,2.0,Yes
RIDE00988,2023-01-16 07:36:02,40.65007,-73.71642,40.69766,-73.81528,16.53,24.4,34.79,Credit Card,USER0095,58,Male,DRIVER161,4.8,Luxury,1.0,Yes
RIDE00989,2023-10-20 23:25:48,40.81784,-74.10507,40.58126,-73.96465,21.54,47.1,16.52,Credit Card,USER0260,52,Female,DRIVER188,4.0,Luxury,2.0,No
RIDE00990,2023-01-13 10:16:03,40.66114,-73.81713,40.82536,-74.01775,17.68,8.5,42.46,Cash,USER0004,22,Female,DRIVER067,4.4,Luxury,1.2,No
RIDE00991,2023-04-07 05:56:22,40.77788,-74.05844,40.79858,-73.93179,2.8,7.7,6.07,Cash,USER0041,27,Female,DRIVER165,4.3,Economy,1.2,No
RIDE00992,2023-03-19 19:46:39,40.68188,-74.03899,40.67252,-73.70532,12.87,16.6,24.24,Credit Card,USER0091,60,Non-binary,DRIVER046,4.9,Economy,1.5,No
RIDE00993,2023-11-22 17:20:06,40.73278,-73.87055,40.58623,-73.98032,6.1,34.5,22.21,Credit Card,USER0499,26,Male,DRIVER141,3.9,SUV,1.0,No
RIDE00994,2023-01-08 22:38:14,40.83887,-73.7311,40.79068,-73.82645,17.09,59.2,30.11,Cash,USER0102,50,Male,DRIVER122,3.7,SUV,2.0,No
RIDE00995,2023-08-30 23:38:14,40.88886,-74.18436,40.57215,-73.75821,12.24,51.1,38.26,Wallet,USER0135,27,Non-binary,DRIVER128,4.7,Economy,1.5,No
RIDE00996,2023-03-01 04:29:44,40.77892,-74.10419,40.51151,-74.14467,10.24,26.8,40.89,Wallet,USER0074,22,Non-binary,DRIVER064,4.6,Luxury,1.2,Yes
RIDE00997,2023-04-03 05:48:31,40.81827,-73.87912,40.59419,-74.13316,12.7,44.5,32.79,Credit Card,USER0450,48,Female,DRIVER133,3.6,Economy,1.2,Yes
RIDE00998,2023-02-19 05:34:55,40.88725,-73.95505,40.59933,-74.03439,9.17,21.0,24.8,Cash,USER0278,50,Female,DRIVER050,4.7,Economy,1.5,Yes
RIDE00999,2023-07-03 02:10:57,40.69789,-73.90485,40.75889,-73.8669,20.54,13.9,17.33,Cash,USER0295,22,Female,DRIVER097,4.1,Luxury,1.2,No
RIDE01000,2023-09-17 18:07:52,40.61344,-74.08964,40.68755,-73.72015,19.28,25.6,8.35,Credit Card,USER0499,54,Male,DRIVER184,4.7,Luxury,1.2,No
